shap_tenure,shap_monthlycharges,shap_totalcharges,shap_seniorcitizen,shap_partner,shap_dependents,shap_phoneservice,shap_paperlessbilling,shap_gender_encoded,shap_contract_encoded,shap_internetservice_encoded,shap_paymentmethod_encoded,shap_total_value,shap_is_high_value,shap_avg_monthly_total,customerid,churn_probability,predicted_churn,actual_churn,top_churn_reason
-0.5071291,-0.68672997,-0.8026584,0.073050976,0.102233395,0.14272085,-0.18459734,0.012761657,0.44061372,0.66070026,-0.03657734,0.27057335,0.029324349,-0.0005779126,-0.25756887,0114-PEGZZ,0.31800482,0,0,contract_encoded
-0.23992175,-1.924639,-0.2614613,-0.019837432,-0.39372867,-0.26697412,-0.28213534,-0.13571993,-0.048812743,-2.916274,0.96667784,-0.12528408,-0.06560922,-0.0011287709,-0.29323953,3359-DSRKA,0.0024064723,0,0,internetservice_encoded
-2.376753,0.622298,0.41169316,-0.0050689094,-0.34435257,-0.45892984,-0.09595065,0.010794285,0.021816399,-2.6491215,-0.022597397,0.012750534,-0.22467792,-0.0011287709,-0.8346267,8639-NHQEI,0.0025914242,0,0,monthlycharges
-1.8562036,-1.1408725,-0.5791957,0.036261898,-0.24209705,0.06437393,-0.28410897,0.12549625,0.18344533,-2.8150165,0.98960614,-0.3677372,0.10520324,-0.0005779126,-1.007584,7161-DFHUF,0.0011035664,0,0,internetservice_encoded
-0.4528866,0.9823803,-0.6415218,-0.33675194,0.12963614,0.13921042,-0.1941853,0.0123494705,0.33186314,0.7161532,-0.035465386,0.22205135,0.25783986,-0.0011287709,0.3879801,3957-LXOLK,0.8173399,1,1,monthlycharges
-0.575188,-0.1587902,-0.5437015,-0.052453447,-0.122225545,-0.007089379,-0.103188336,-0.13995552,-0.15922019,-3.7223177,0.22908133,-0.8484433,0.22756375,-0.0011287709,-0.26119617,3720-DBRWL,0.0019126539,0,0,internetservice_encoded
-0.31824696,0.4142143,-0.02737933,0.0833265,0.17306656,0.074266545,-0.13223761,0.1971829,0.23416355,-1.3238367,0.15105127,-0.033830237,0.10856107,-0.0005779126,0.24795696,6635-MYYYZ,0.4572508,0,1,monthlycharges
-2.5853508,-0.51965433,-0.33481723,0.15401986,-0.10039929,-0.017990744,-0.08733248,-0.0071894084,-0.12708771,-2.6475375,-0.034957107,-0.8114659,0.22239166,-0.0011287709,-0.69781,8565-WUXZU,0.00049255736,0,0,total_value
-0.7718905,0.63247484,-0.33399072,-0.27300867,0.16539884,0.09238607,-0.2120225,-0.006682031,-0.28722313,0.8013252,-0.026512139,0.2546812,-0.0017228484,-0.0011287709,-0.12650654,5281-BUZGT,0.47165093,0,1,contract_encoded
-0.44210306,-0.56896526,-0.34867737,-0.034549184,0.11778495,-0.26271856,-0.11224308,0.05188057,-0.1405553,-3.2408247,-0.11864591,-0.05482946,-0.027050802,-0.0005779126,0.10407451,4994-OBRSZ,0.006077309,0,0,partner
-2.4312475,-0.5427052,0.2979511,0.0077940654,-0.17246248,-0.4378814,-0.09346244,-0.17252274,0.040494896,-2.6883624,0.16667335,-0.24603589,0.18834855,-0.0005779126,-0.25466275,0562-FGDCR,0.0017302509,0,0,totalcharges
-0.21494156,-0.3500651,0.13911098,0.023098292,-0.3623321,-1.2530423,0.84560615,0.009853799,0.04071888,0.64957064,-0.09667537,0.19394407,0.1849126,0.00031178037,-0.76959324,2436-QBZFP,0.273166,0,0,phoneservice
0.71114635,0.4984413,-0.3234607,0.038253255,0.11269324,0.11482053,-0.14309664,-0.018564623,0.27370185,1.0456561,0.0051517147,0.22531034,-0.21382585,0.00031178037,-0.12096998,3420-YJLQT,0.899028,1,0,contract_encoded
0.16266964,-2.2180328,0.04182972,0.027904846,0.06919028,0.09287647,-0.51831436,0.023857504,0.31415185,0.9412447,0.9193904,-0.13659388,-0.2822229,0.00031178037,-0.54509556,6040-CGACY,0.24491325,0,0,contract_encoded
-0.44248238,-1.4550298,0.51047,-0.04027161,0.06396091,-0.16709813,-0.2801354,0.10065107,-0.027633633,-2.1865141,0.9635881,-0.5645376,-0.00482994,0.00046157354,-0.47332865,6582-PLFUU,0.017604744,0,0,internetservice_encoded
-1.4723741,-0.39250576,-1.0819532,-0.016255893,0.011515754,0.10933723,0.35410795,-0.13455127,-0.05801675,-2.4536786,0.06693731,-0.7320713,0.28484115,-0.0011287709,-0.876918,8242-PDSGJ,0.0016393547,0,0,phoneservice
-2.1185703,-1.4749556,-0.5632052,0.027406953,-0.2396935,-0.30419737,-0.23591138,0.033007897,0.0021458548,-2.7402668,0.8644334,-0.23147978,0.21097158,-0.0005779126,-1.3474916,0264-CNITK,0.0002922871,0,0,internetservice_encoded
-0.11076493,1.3246118,-0.43673247,0.0064008515,-0.20452881,-0.6097374,-0.12985483,0.05868628,0.20402285,0.6208474,-0.02452041,-0.9435235,0.07334618,-0.0011287709,-0.34256363,0089-IIQKO,0.36945966,0,0,monthlycharges
-1.5597953,-0.05191095,-0.22660312,0.053427316,-0.46886373,-0.817001,-0.23095514,0.177283,0.20317793,0.5893341,0.24678116,0.26687035,-0.38725784,-0.0005779126,-0.90707326,7839-NUIAA,0.04179592,0,0,contract_encoded
-1.16604,-1.0136081,-0.6761201,0.057604738,0.102441564,0.1210751,-0.16223648,-0.09634821,0.2521778,0.6611416,-0.0004219237,-0.2714018,-0.1338209,-0.0011287709,-0.99133307,6075-QMNRR,0.034319643,0,0,contract_encoded
0.87369895,-0.2483005,0.54649925,-0.03321971,0.15832223,0.099857055,0.7539314,0.025674,-0.025960073,0.9508791,-0.039765608,0.45997316,-0.3501543,0.00049516826,-0.67501754,5378-IKEEG,0.92257196,1,1,contract_encoded
-0.6221691,0.7204905,1.0909861,0.111391254,-0.27657515,0.20860478,-0.11668456,-0.10964283,-0.2233744,-0.5923131,-0.08046635,0.032726828,0.33863428,-0.0011287709,0.018235024,5966-EMAZU,0.6176575,1,0,totalcharges
-1.1751374,-0.15735888,-0.6449412,-0.02816518,-0.2617464,0.0998521,-0.10247922,-0.056209728,-0.20101134,-2.3887782,0.18182579,-0.44496208,0.09293916,-0.0011287709,0.020994447,0440-EKDCF,0.006148352,0,0,internetservice_encoded
-0.5858828,-2.761094,-0.19743063,-0.002042386,0.013560921,-0.022169445,-0.24874562,-0.09288289,-0.103843674,-2.5952632,1.0018725,-0.23988035,0.6577798,0.00031178037,-0.37923914,4774-HHGGS,0.0037807475,0,0,internetservice_encoded
0.7374601,-0.11950676,0.056363083,-0.23246357,-0.3184568,-0.4215958,-0.14164276,-0.033633184,0.12053497,0.75784636,0.055228863,0.4786949,-0.009833746,0.00031178037,0.38815403,2718-GAXQD,0.7855598,1,1,contract_encoded
-1.3868424,0.5178907,0.24940017,-0.5718904,-0.15933093,0.07976469,-0.11436773,-0.00049458304,-0.14951634,-0.47345465,0.54223186,-0.329708,0.70125216,-0.0011287709,-0.118558355,2055-BFOCC,0.22550851,0,0,total_value
0.9042648,-0.60438263,0.1410519,-0.009779793,0.13875236,-0.05878998,-0.1304841,0.017762274,0.23628612,0.8357415,-0.015273766,-1.2338283,-0.8007477,0.00049516826,-0.2038441,8180-AKMJV,0.30962515,0,0,tenure
-0.31689632,0.970033,-0.017717555,0.08298766,-0.19115749,0.078204654,-0.20450431,0.014680936,-0.42976266,0.78476834,-0.0056650573,0.21391226,-0.11842009,-0.0011287709,-0.2991475,4298-OYIFC,0.6320661,1,0,monthlycharges
-0.90266895,0.04133675,-1.2539818,0.013869265,-0.17050686,-0.31898823,-0.1427795,-0.018163338,-0.13402155,-1.3488399,-0.091144145,-0.73766863,0.1054404,-0.0011287709,-0.21917173,5566-SOEZD,0.005499877,0,0,total_value
0.27243927,-0.5094177,-0.11345292,0.050371032,0.08641087,-0.9043719,0.49311966,-0.052977476,0.24235298,0.83539283,-0.030762693,-0.10341275,-0.23947948,0.00049516826,-0.15427765,9842-EFSYY,0.46339872,0,0,contract_encoded
-2.760774,-0.16981481,0.34680942,0.052278604,-0.23205872,0.118339725,-0.12931497,-0.11898151,0.05465836,-2.8098187,-0.0339771,0.3315204,0.3211857,-0.0011287709,-0.028458029,2272-WUSPA,0.0061898716,0,0,totalcharges
-0.42298734,-1.4551721,-0.16635588,0.20680007,-0.27712703,0.031080477,-0.40637195,0.14903577,-0.06295324,-0.8371411,1.1868926,-0.4306054,0.004813266,-0.0005779126,-0.6708296,4584-LBNMK,0.04028737,0,0,internetservice_encoded
-1.0552808,1.1764498,-0.09271698,-0.34668955,0.11816836,0.1507856,-0.18297833,-0.07600795,0.1586373,0.8844047,-0.049586784,0.2548395,0.32146916,-0.0011287709,-0.12938787,3898-GUYTS,0.7524797,1,0,monthlycharges
-0.73776984,-0.18758442,-0.14841242,0.049155127,0.09336848,0.06969308,-0.15863687,0.09182574,0.22765407,-1.4683698,0.054837316,0.0794508,0.06769452,-0.0011287709,-0.12320584,0930-EHUZA,0.1080781,0,0,gender_encoded
0.15883288,0.31950602,0.34382144,0.063528806,-0.14525001,-0.55534554,-0.17435347,0.021259625,-0.27308464,0.82197803,0.075084545,0.36839834,0.06315336,-0.0011287709,-0.1478361,6413-XKKPU,0.7149337,1,1,contract_encoded
0.88453656,-3.0659392,0.63124967,-0.016828418,-0.029698532,0.022833278,-0.31570554,-0.30905023,-0.32304052,0.880987,0.76429284,-0.11770719,-0.30476123,0.00031178037,-0.99453324,9975-SKRNR,0.09012171,0,0,tenure
-0.099265695,0.49317396,-0.44387102,-0.2040729,-0.04015489,0.04978286,-0.20658478,0.004675987,-0.3481256,0.76854163,-0.005860854,-0.46932143,-0.016702583,-0.0011287709,-0.29758593,3703-KBKZP,0.30246297,0,0,contract_encoded
0.7574574,-1.1959158,0.3225783,-0.029162569,-0.08587456,0.100872524,-0.37092704,-0.103010386,-0.37822238,0.8265662,0.8647062,-0.2294371,-0.16409914,0.00049516826,0.21080424,1449-XQEMT,0.62427527,1,1,internetservice_encoded
0.47687274,0.1023141,0.17933872,0.046364576,-0.25603035,-0.3486154,-0.185509,-0.034345973,-0.11467615,0.68368596,0.029113848,0.37114123,-0.056474257,0.00049516826,-0.50607437,2626-URJFX,0.5910976,1,1,contract_encoded
-2.2347748,-0.8680512,-0.19793992,0.022752315,-0.13197324,0.036273938,-0.087437525,-0.018794125,0.11698799,-3.0674007,0.16588482,-0.7499462,0.27417582,-0.0011287709,-0.6211731,4973-MGTON,0.0006221899,0,0,total_value
-0.14627889,-1.76579,-0.007201622,-0.0023705533,-0.1583864,-0.6015269,-0.45285738,-0.10199618,-0.20029649,0.6584198,0.835594,-0.29000673,-0.29756874,0.00049516826,-0.85140806,3682-YEUWS,0.03228681,0,0,internetservice_encoded
-0.8208381,-2.3038578,-0.45189956,0.0035336753,-0.2295452,-0.25022602,-0.24305987,-0.22534947,-0.10486766,-3.2106416,0.86330837,-0.35012656,0.15855965,0.00031178037,-0.40982935,1223-UNPKS,0.0005033984,0,0,internetservice_encoded
0.34586316,0.3537439,0.23477273,0.06272889,0.04920697,0.06343739,-0.14808443,-0.015162956,-0.3087884,0.9629508,0.009815669,0.32326338,-0.28830096,0.00049516826,0.12226725,2612-RRIDN,0.8518408,1,1,contract_encoded
-0.3840835,1.7099118,-0.5178639,0.047474083,0.08604969,0.15864003,-0.18447417,0.0032334984,-0.5001982,0.8361201,-0.01805429,0.3580699,0.2440974,-0.0011287709,-0.27110586,4735-ASGMA,0.82456553,1,1,monthlycharges
0.22126684,-0.6234705,-0.21067195,0.046443924,0.13621925,0.024311872,-0.16749099,0.009281284,0.28382525,0.79130405,0.013832365,-1.0674367,-0.02401859,0.00031178037,-0.3274172,3446-QDSZF,0.2864261,0,0,contract_encoded
0.25846004,-0.43112054,0.10326683,0.052483395,0.06592644,0.1529167,1.4624922,0.03077114,-0.32027644,0.8751519,0.0034167464,-0.031799782,-0.6210467,0.00049516826,0.39045274,3669-LVWZB,0.87787867,1,1,phoneservice
0.5586962,0.74355,0.1441212,0.08804769,-0.5143733,0.07348961,-0.14365458,-0.0060107727,0.34361947,0.9840254,0.05698959,0.10225125,-0.18224816,0.00049516826,0.2633784,6892-EZDTG,0.92366934,1,1,contract_encoded
-0.714904,0.49545798,-0.4219862,-0.3025775,-0.35830444,0.0866495,-0.19892175,-0.02371493,-0.14465371,0.863278,-0.020274699,0.3076515,0.4815796,-0.0011287709,-0.1466232,5117-IFGPS,0.4706416,0,0,contract_encoded
0.28488654,0.45743474,-0.49381578,0.028580002,0.090730295,0.110836826,-0.19916315,-0.13458893,-0.50579154,0.8608157,0.007523909,0.23729202,-0.11942272,0.00031178037,-0.14734769,7379-FNIUJ,0.6128209,1,0,contract_encoded
-0.6239603,-1.695839,-1.0164326,0.02783549,0.112811506,-0.006660529,-0.28492674,-0.054978587,0.11271614,-3.2173188,0.94388944,-0.15159994,0.4112422,0.00031178037,0.13792239,1627-AFWVJ,0.0048491913,0,0,internetservice_encoded
0.8239722,0.4141628,0.092672944,-0.0037020347,0.12851351,-0.9132765,-0.1433945,0.0012017179,-0.26822007,0.9201552,0.21789512,0.20535728,-0.03605215,0.00049516826,0.6209308,9725-SCPZG,0.88509756,1,1,contract_encoded
0.89754903,0.2467829,0.8886072,0.015965516,0.070500605,0.10045383,-0.23873861,-0.055677596,-0.3523895,1.115755,0.28171456,-0.14689255,-0.14903368,0.00031178037,0.10156113,5884-GCYMI,0.94032836,1,1,contract_encoded
0.5199014,1.2130889,-0.40169394,-0.22500601,0.085857704,0.058023363,-0.15446033,-0.0070593124,0.26142436,0.8766919,0.012129078,-0.8131561,0.37985522,0.00049516826,-0.07494101,3217-FZDMN,0.8471026,1,1,monthlycharges
-0.3796036,-2.3277051,-0.228305,0.027748244,-0.057054836,0.09188949,-0.53974223,-0.22393142,-0.34224123,0.80009615,0.86702037,0.48517758,-0.49676353,0.00049516826,0.54537284,4486-EFAEB,0.14226013,0,0,internetservice_encoded
-1.4976825,0.6211076,0.006834831,0.1653135,-0.619294,0.16410284,-0.16605948,-0.079093665,0.034219626,0.66570777,-0.0744706,-0.014117055,0.07614626,-0.0011287709,-0.050601564,0060-FUALY,0.3125743,0,0,contract_encoded
1.0928241,-1.0271125,0.79021096,-0.020774754,-0.16464709,0.14690539,-0.26692492,0.030733848,0.25744691,0.79111284,0.6757406,-0.6935395,-0.10348143,0.00049516826,-0.19359143,7853-GVUDZ,0.785212,1,1,tenure
-0.77132285,1.0235777,0.49475646,0.0261072,0.24153167,0.12355202,-0.1736419,-0.01819791,-0.053053174,0.7883707,-0.05949996,0.35512227,0.29902416,-0.0011287709,0.07279252,7480-QNVZJ,0.91124195,1,1,monthlycharges
-0.40283117,-0.59611404,-0.22938827,0.035117175,-0.26377076,0.040651012,-0.3288326,0.02457912,-0.28811312,0.5809973,-0.0851084,-0.047208786,-0.36004555,0.00049516826,-0.4549462,6954-OOYZZ,0.08366081,0,0,contract_encoded
-0.13291219,0.10464384,-0.3127587,0.051962297,-0.2739266,-0.8530471,-0.19411641,-0.04946802,0.2317688,0.8069567,-0.098859005,-0.23272513,-0.008236822,-0.0005779126,-0.34241292,7088-FBAWU,0.21035185,0,0,contract_encoded
-0.44836047,-0.25006732,-0.6228843,0.007147797,-0.12755919,0.045507062,-0.23796387,0.12421934,-0.18761688,-3.8024132,0.16378461,0.35113123,0.3345687,-0.0005779126,-0.18048663,8313-AFGBW,0.0077624237,0,0,paymentmethod_encoded
-0.5856809,0.1337864,-0.47608122,0.10152787,0.14239126,0.12942125,-0.22299682,-0.015059572,0.37250698,0.95053357,0.049704473,-0.2996726,0.09212602,-0.0011287709,-0.033242572,3943-KDREE,0.5790901,1,1,contract_encoded
0.42649058,-0.48013264,0.39461178,0.07387512,0.09014663,0.17292756,1.1467006,-0.051250063,0.11990956,0.88567746,0.0029212667,0.520788,-0.6030367,0.00049516826,-0.11353547,9239-ZBZZV,0.9287399,1,1,phoneservice
-0.28483173,-0.55847305,0.13148324,0.019141663,-0.21939391,-0.5861312,-0.22743846,0.053565145,-0.2323469,0.53176546,-0.12111656,-0.17022996,-0.09200523,0.00031178037,-0.4913801,3097-IDVPU,0.0939632,0,0,contract_encoded
0.61173654,-0.45835882,0.0434483,0.052755404,0.17334025,0.09254964,-0.17811614,-0.034903396,0.24125192,0.8523894,0.054422807,0.32120663,-0.3841936,0.00049516826,0.20795567,4398-HSCJH,0.82876277,1,1,contract_encoded
-1.3591626,-0.23999718,-0.41146582,-0.12073691,-0.10209062,-0.5927277,0.6275418,-0.1259319,0.059040163,-1.7229737,0.11262715,0.8185992,-0.042403266,-0.0011287709,-0.38028467,2197-OMWGI,0.029306792,0,0,paymentmethod_encoded
0.6404711,-2.1836863,0.06617305,-0.013583358,-0.2515849,-0.068513334,-0.37871042,0.040931486,0.16346663,0.8391071,0.90678185,0.056718808,-0.90135074,0.00031178037,-0.9896309,2303-PJYHN,0.10985779,0,0,internetservice_encoded
0.10010701,-0.89745367,-0.85478806,-0.004614047,0.01867407,0.070650645,-0.13625625,-0.0015420647,-0.25019652,-1.005179,-0.024502758,-0.94121915,-0.49099797,0.00049516826,-0.5819702,9795-VOWON,0.0065749674,0,0,tenure
-0.48527402,-2.6942613,0.11612856,0.034453336,-0.07237942,0.06560855,-0.4701903,-0.097973816,0.19747902,0.81635463,0.9947051,-0.17018282,-0.06281517,0.00049516826,-0.57052577,1237-WIYYZ,0.08184983,0,0,internetservice_encoded
-2.259954,-1.094127,-0.895218,0.027288165,-0.25259462,0.07457494,-0.18716012,0.15540807,0.09037811,-2.1652915,0.9666019,-0.63531137,0.16226688,-0.0005779126,-1.5945752,1987-AUELQ,0.00048669433,0,0,internetservice_encoded
-0.23010905,0.9671087,-0.24563594,-0.0271795,-0.20892256,0.06562643,-0.19276361,-0.00083044195,-0.45393607,0.6543374,0.07386166,-1.1563377,0.49378005,-0.0005779126,-1.1321781,7852-LECYP,0.19578451,0,0,monthlycharges
0.47214222,-0.43230882,0.22069785,-0.0006976734,0.09759848,0.13159293,0.917996,0.12982784,-0.13367641,0.9071942,-0.005964249,-0.045288272,0.39200684,0.00049516826,-0.4034229,4430-UZIPO,0.90283203,1,1,phoneservice
-2.208021,2.071558,0.5580422,0.02201009,-0.06010841,0.018685415,-0.09015879,0.053724326,-0.07252032,-2.8194616,-0.02368883,-0.19492564,0.9193774,-0.0011287709,-0.47880524,4822-LPTYJ,0.08911273,0,0,monthlycharges
-1.220624,-0.39691752,-0.86964744,-0.03657758,-0.20014854,-0.45156708,0.41899058,-0.047377,-0.096876,-2.7987382,0.09263441,-0.6270385,0.007986167,-0.0011287709,-0.732833,8165-CBKXO,0.00093040644,0,0,phoneservice
-0.42995474,-1.8178537,-1.1023608,0.009657167,-0.19873564,-0.15766035,-0.33359995,-0.028482473,-0.17476517,-0.92857885,0.8428879,-0.93876296,-0.031671673,0.00049516826,-0.983388,6527-PZFPV,0.0018478745,0,0,internetservice_encoded
1.105003,-0.51798624,0.11767816,0.011054775,0.17882335,0.07549278,-0.20708717,0.018789973,0.28715748,0.9273972,0.010070495,0.4393713,-0.4676915,0.00049516826,-0.4794558,4855-SNKMY,0.8145752,1,1,tenure
-0.63036835,-1.2573404,-0.5815257,0.0066394545,-0.13128844,-0.32172832,-0.17686762,-0.0712077,-0.038886875,-2.779193,1.2082616,-0.20709276,0.11282349,-0.0011287709,-0.963374,9593-CVZKR,0.0028676998,0,0,internetservice_encoded
0.07944994,-1.3308122,-1.2607843,-0.114665836,-0.4356372,0.018783826,-0.41407955,0.12743206,0.08912907,-1.2884374,1.0311481,0.08138917,0.22670004,0.00031178037,-0.6672833,8595-SIZNC,0.020303456,0,0,internetservice_encoded
-0.37795368,-0.3058606,-0.26779494,0.06512673,0.008045356,0.15709083,0.72345215,-0.06491377,-0.1973057,0.7908812,-0.014029566,0.4318914,-0.05012676,0.00049516826,0.029845096,8008-HAWED,0.71294826,1,1,contract_encoded
-1.4995035,0.5849139,-0.56679964,-0.6080397,-0.17009374,0.1537348,-0.097217165,-0.09453835,0.15936407,-0.84095585,-0.08879469,-0.5013263,0.6498228,-0.0011287709,-0.09123266,7124-UGSUR,0.046049673,0,1,total_value
-0.6481578,-0.304462,-0.48467696,-0.16001596,0.15115008,0.16101825,1.2605281,-0.07401355,0.13322233,0.6952577,-0.0033899404,0.3640889,0.3658741,-0.0011287709,-0.4525923,1862-SKORY,0.7278232,1,1,phoneservice
-0.34258527,-0.13030568,-0.2422283,0.056572385,0.1758056,0.10778859,-0.32966974,0.09702281,0.37532806,0.70916855,0.11017877,-0.31590104,0.06043866,-0.0005779126,-0.2235962,5236-XMZJY,0.52207136,1,0,contract_encoded
-2.6029277,-0.77908534,-0.17438562,0.024434162,-0.09310819,-0.3854736,-0.07962644,0.0037708883,0.052430075,-2.9589288,0.15902291,-0.27771023,0.15856743,-0.0011287709,-0.5371201,4827-DPADN,0.00054707995,0,0,internetservice_encoded
-0.08873684,0.41087115,-0.37601495,0.03589268,0.032815408,0.07712991,-0.15985617,-0.07605328,0.4191384,0.9260396,-0.03665421,-0.95224756,-0.08250265,-0.025932921,-0.45036283,2694-CIUMO,0.40961185,0,0,contract_encoded
-2.1725807,-1.1581856,-0.7371702,0.032511763,-0.23565592,0.05063647,-0.21778509,0.10826122,-0.1881286,-2.3356664,0.98771656,-0.49980566,0.011602676,-0.0005779126,-1.7165489,5846-ABOBJ,0.0003063511,0,0,internetservice_encoded
-1.203274,-3.0499673,-0.69219416,0.037169542,-0.13745633,0.0019521043,-0.35526693,-0.25798818,0.09578196,-1.8938895,0.9178917,-0.33215293,0.1956962,0.00031178037,-1.0821495,1439-LCGVL,0.00042008658,0,0,internetservice_encoded
-0.10755709,-0.74059093,-0.23639686,0.0072716475,0.06547351,-1.1270387,0.27335963,0.15982677,0.18389699,0.7352667,-0.068131596,-0.25670707,-0.043533243,0.00031178037,-0.85383654,0909-SDHNU,0.116347656,0,0,contract_encoded
0.42978653,-0.18871696,0.07694652,0.04204044,-0.23853074,-0.68069154,-0.2177321,-0.059151758,0.2549538,0.7167958,-0.033695836,-0.2288375,-0.097985156,0.00031178037,-0.49172983,4647-XXZAM,0.3240255,0,0,contract_encoded
-0.0860042,1.0070513,-0.1826074,0.14445616,0.21476407,0.19544525,-0.14459796,-0.084076874,0.20277084,-0.793434,-0.06500542,0.11252938,0.8484026,-0.0011287709,0.7407928,1502-XFCVR,0.8899531,1,1,monthlycharges
-1.1302258,-0.7495356,-0.70078063,0.008348616,0.016711898,0.06184863,0.55144066,-0.177265,-0.17696422,0.5864698,-0.0024163444,-1.2598765,0.16142103,-0.0011287709,-0.48264983,7740-KKCXF,0.035104226,0,0,contract_encoded
-2.7506628,-0.3797161,-0.034762558,-0.07299533,-0.1042454,-0.3583028,0.6341929,-0.031074967,-0.095182315,-2.4314275,0.11671233,-0.41169134,-0.19656684,-0.0011287709,-0.53459954,5360-XGYAZ,0.0012660982,0,0,phoneservice
-0.28654847,0.7637424,-0.05333982,0.10286998,0.37907904,0.14993475,-0.19807674,-0.011401138,0.33608574,0.89736634,-0.015159874,0.30982193,0.32214886,-0.0011287709,-0.32975984,9692-TUSXH,0.91265863,1,1,contract_encoded
0.27867007,0.18796031,-0.9958583,0.07826515,0.046256233,0.08766863,-0.2411565,-0.16831106,0.29374823,1.0176722,0.07477792,-0.17180811,-0.44524312,0.00049516826,-0.23780252,7912-SYRQT,0.44676206,0,1,contract_encoded
-0.26683018,-0.4255642,-0.5167227,0.018023713,0.10803432,0.066668995,-0.11510502,0.14599092,0.16721444,-4.174679,0.17374553,-0.06507411,0.22290689,-0.0005779126,0.077528976,3557-HTYWR,0.00991705,0,0,total_value
0.8529785,-0.36731628,0.6676184,-0.1040614,0.14096728,0.11037212,-0.18974888,0.049179386,-0.15257427,0.8328288,0.03752508,0.44936088,-0.4449296,0.00049516826,0.5267842,4816-JBHOV,0.916091,1,1,tenure
-1.3681246,0.60408795,-0.7266918,-0.38850546,0.2647957,0.15564442,-0.09704425,-0.1450819,-0.39534262,-0.034492873,-0.08258954,-0.016865216,0.25321612,-0.0011287709,-0.5034048,8920-NAVAY,0.07581443,0,0,monthlycharges
-0.8245356,-1.0861939,-0.19912091,0.00096302666,-0.29964098,-0.31023544,-0.29574582,-0.2724521,0.12249633,-3.2574027,0.86720634,-0.2531671,-0.34314433,0.00031178037,-0.8647715,1699-TLDLZ,0.0008801574,0,0,internetservice_encoded
0.12371245,-1.1596982,-0.032663763,0.066134,0.08488259,0.056978088,-0.21786495,-0.01896722,-0.33185884,0.61659145,0.0014539167,-1.1333575,-0.56451046,0.00049516826,-0.16570935,5600-PDUJF,0.06335925,0,0,contract_encoded
-0.18473083,0.046701,0.4676594,0.025664426,0.13867547,0.047190655,-0.23111778,-0.067237794,-0.18276073,0.6182244,0.028293435,-0.450161,-0.05809836,-0.0011287709,0.05719316,8292-TYSPY,0.55854774,1,1,contract_encoded
-1.1978139,-0.37725568,-0.9504685,-0.002426078,0.0413269,-0.47914243,0.10475438,-0.061742507,0.03220624,-2.5934088,0.07561393,-0.57078946,0.0708845,-0.0011287709,-0.8516472,0567-XRHCU,0.001134832,0,0,phoneservice
-0.13448872,0.39849877,-0.44808695,0.05178775,-0.00984484,-0.88252497,-0.20620537,0.028071374,-0.42188877,0.67694134,0.1321079,0.24774648,0.6152161,0.00049516826,0.013832704,1867-BDVFH,0.51063883,1,1,contract_encoded
-1.1886092,-0.58030826,0.41381642,0.06928754,-0.67588294,0.14643435,-0.17453523,-0.2442456,-0.015780268,0.5350333,-0.06350375,0.041648753,-0.0679246,-0.0011287709,-0.106004134,2067-QYTCF,0.1266622,0,0,contract_encoded
0.12289612,1.5936701,-0.3778953,0.026496107,-0.08333649,0.058529384,-0.1334701,0.008762511,0.14333984,-1.2023351,-0.06326837,-0.8432344,0.122593895,-0.0011287709,0.6621315,2359-QWQUL,0.50366366,1,1,monthlycharges
0.49372497,-0.32084826,0.36007768,0.046291567,0.2044969,0.14304447,-0.34419784,0.029945932,0.3543422,0.83440816,0.05724717,-0.09301224,0.4180708,0.00049516826,-0.15642709,9103-TCIHJ,0.8816933,1,1,contract_encoded
-0.7326884,-3.18097,-0.75723225,0.019254731,0.10596045,0.072050355,-0.5397157,0.04956054,-0.37259045,0.74097425,0.9249323,-0.24950029,-0.060134538,0.00031178037,-0.4481744,7407-SUJIZ,0.011577385,0,0,internetservice_encoded
0.076498464,-1.8772784,-0.5265976,0.005384828,-0.018478004,0.07336919,-0.1999112,0.11119749,0.15628272,-3.0080314,0.95571035,-0.7901282,-0.077052355,0.00031178037,-0.17680052,9150-KPBJQ,0.004895075,0,0,internetservice_encoded
0.12277872,0.26286283,0.14985184,0.07996823,-0.26595268,0.23254831,-0.11466358,0.31359893,-0.32961944,-0.44256246,-0.051379878,-0.117626205,0.4193718,-0.0005779126,-1.3463035,0052-DCKON,0.24846765,0,0,total_value
-0.7072245,-0.32298142,0.7301511,-0.0073061143,0.03766786,0.06901784,-0.061051093,-0.01696527,0.14271507,-3.5473866,0.64005923,-0.72653824,0.3889417,-0.0005779126,-0.48886517,3654-ARMGP,0.020046705,0,0,totalcharges
-0.6468119,0.55275947,-0.03956528,-0.34409997,-0.5888934,0.08943236,-0.20077556,-0.06836712,0.05321052,0.7848375,-0.045836013,0.20073041,0.3953639,-0.0011287709,-0.22635351,9699-UBQFS,0.47387537,0,0,contract_encoded
-0.15445328,-2.376466,-0.12262348,0.012706707,-0.086468406,0.1016695,-0.47958285,-0.039762847,0.34985718,0.8185448,0.9055007,-0.163704,-0.4134128,0.00031178037,-1.0978826,9367-TCUYN,0.059252724,0,0,internetservice_encoded
-0.4078651,-0.53706765,-0.16790992,0.12940511,0.102930725,0.11785388,0.78546864,-0.044909883,-0.244222,0.7494381,-0.029477242,-0.11729445,-0.18444486,0.00049516826,-0.24519514,1261-FWTTE,0.47205633,0,0,phoneservice
